odom_x, odom_y, odom_th, odom_vx, odom_yawrate, pf_x, pf_y, pf_th, stamp, 
0.5567834973335266, 0.2920105755329132, 0.4888997498581049, 0.03082663794313123, -0.001970989163964987, 0.6064057228079135, 0.38594017253522783, 0.4456031681657617, 1741910195770604530, 
0.5622754096984863, 0.2952405512332916, 0.4914404212897711, 0.03107606185824386, 0.0, 0.6030219040986693, 0.38774247239519505, 0.4449920415519104, 1741910195980488281, 
0.5647298693656921, 0.29648926854133606, 0.4919541581720492, 0.026769709890327183, -0.0012869563652202487, 0.6103953031095594, 0.38843925606659446, 0.4433059338940988, 1741910196077564669, 
0.5671519041061401, 0.2978239953517914, 0.49111936128059686, 0.02810642808614178, -0.016518691554665565, 0.619176122583194, 0.39339653726143287, 0.440786815836318, 1741910196171038674, 
0.5697406530380249, 0.29923486709594727, 0.4917667463145443, 0.028292409002024798, 0.01068777497857809, 0.613507170967746, 0.39405014929005616, 0.4447200055595607, 1741910196280954550, 
0.5726847648620605, 0.30082646012306213, 0.49236559874479174, 0.03467076721544754, 0.0, 0.6200824627005929, 0.39429292486167483, 0.44235539506020904, 1741910196380565563, 
0.5780831575393677, 0.3038022220134735, 0.4921734367237736, 0.026030375070015994, -0.004087578505277634, 0.6248336813267285, 0.3981002957067119, 0.43918345502867034, 1741910196590956197, 
0.5828032493591309, 0.30649399757385254, 0.4934679050300155, 0.030574469364045592, 0.0, 0.6294904744587958, 0.40264973240892227, 0.45131426140420655, 1741910196780505819, 
0.5853472948074341, 0.30781611800193787, 0.4934679050300155, 0.026267725052412927, 0.0, 0.6362511051881584, 0.4024483720688931, 0.4465186840111828, 1741910196882434539, 
0.5874511003494263, 0.3090226948261261, 0.49361900832455974, 0.027825382937491618, 0.0030799524392932653, 0.6369373057140112, 0.4027610801941664, 0.4440126728140552, 1741910196970526185, 
0.5901235342025757, 0.3104543387889862, 0.4946679798480229, 0.03297461517727693, 0.020971182733774185, 0.6412642026378395, 0.3985685155302077, 0.44398458986843153, 1741910197071115662, 
0.5962836742401123, 0.31361058354377747, 0.49146075681542395, 0.03541425668072679, -0.036172110587358475, 0.6449042471941975, 0.405526550055248, 0.43668810155092364, 1741910197281424569, 
0.598796546459198, 0.3152082860469818, 0.48844351467964636, 0.03374414204220479, -0.02735261619091034, 0.6458503131947265, 0.39929453384993674, 0.43318296297342007, 1741910197370545328, 
0.6017685532569885, 0.3168652653694153, 0.4842034006209964, 0.03511597572805883, -0.04586368054151535, 0.6570344952781546, 0.41166698064469154, 0.43740545310563034, 1741910197470988532, 
0.6083990931510925, 0.3202786147594452, 0.4795860969503879, 0.03257612201256772, -0.019127827137708664, 0.6575610806079861, 0.406938282320386, 0.42323573509381357, 1741910197682566927, 
0.6113975048065186, 0.3217930793762207, 0.4761994379297804, 0.03441547705675037, -0.0404449924826622, 0.663455526630577, 0.4138197791459939, 0.43072914382682365, 1741910197771597124, 
